package,authors,description,url,msc,verified
From Double Loops to Fields,"Skaba, Wojciech and Muzalewski, Michał",,http://fm.mizar.org/1991-2/pdf2-1/algstr_2.pdf,12E15,True
Metrics in Cartesian Product,"Kanas, Stanisława and Stankiewicz, Jan",,http://fm.mizar.org/1991-2/pdf2-2/metric_3.pdf,54E35,True
Submetric Spaces – Part I,"Lecko, Adam and Startek, Mariusz",,http://fm.mizar.org/1991-2/pdf2-2/sub_metr.pdf,54E35,True
On Pseudometric Spaces,"Lecko, Adam and Startek, Mariusz",,http://fm.mizar.org/1991-2/pdf2-2/metric_2.pdf,54E25,True
Real Exponents and Logarithms,"Raczkowski, Konrad and Nędzusiak, Andrzej",,http://fm.mizar.org/1991-2/pdf2-2/power.pdf,26A09,True
Hessenberg Theorem,"Kusak, Eugeniusz and Leończuk, Wojciech",,http://fm.mizar.org/1991-2/pdf2-2/hessenbe.pdf,51A30,False
Three-Argument Operations and Four-Argument Operations,"Muzalewski, Michał and Skaba, Wojciech",,http://fm.mizar.org/1991-2/pdf2-2/multop_1.pdf,,False
Incidence Projective Spaces,"Leończuk, Wojciech and Prażmowski, Krzysztof",,http://fm.mizar.org/1991-2/pdf2-2/incproj.pdf,51A05,True
"One-Dimensional Congruence of Segments, Basic Facts and Midpoint  Relation","Konstanta, Barbara and Kowieska, Urszula and Lewandowski, Grzegorz and Prażmowski, Krzysztof",,http://fm.mizar.org/1991-2/pdf2-2/afvect01.pdf,,False
Algebra of Normal Forms,"Trybulec, Andrzej",,http://fm.mizar.org/1991-2/pdf2-2/normform.pdf,,False
Ordered Rings – Part I,"Muzalewski, Michał and Szczerba, Lesław W.",,http://fm.mizar.org/1991-2/pdf2-2/o_ring_1.pdf,06F25,True
Ordered Rings – Part II,"Muzalewski, Michał and Szczerba, Lesław W.",,http://fm.mizar.org/1991-2/pdf2-2/o_ring_2.pdf,06F25,True
Ordered Rings – Part III,"Muzalewski, Michał and Szczerba, Lesław W.",,http://fm.mizar.org/1991-2/pdf2-2/o_ring_3.pdf,06F25,True
N-Tuples and Cartesian Products for n=5,"Muzalewski, Michał and Skaba, Wojciech",,http://fm.mizar.org/1991-2/pdf2-2/mcart_2.pdf,,False
